cliente;anno_mese;percentuale
C001593;202307;0,11
C000272;202410;0,12
C000683;202301;0,08
C000461;202304;0,17
C000077;202411;0,19
C000321;202305;0,19
C001735;202401;0,14
C000094;202305;0,18
C001103;202403;0,15
C000425;202411;0,08
C001602;202301;0,04
C001279;202311;0,04
C001095;202303;0,16
C001715;202302;0,08
C001121;202308;0,05
C000589;202407;0,19
C001473;202310;0,14
C001382;202310;0,16
C000214;202410;0,13
C001309;202405;0,05
C001760;202406;0,04
C001798;202309;0,03
C000402;202408;0,04
C001368;202402;0,03
C000328;202404;0,17
C000470;202305;0,16
C000447;202405;0,11
C000678;202311;0,09
C000532;202301;0,2
C000947;202310;0,12
C000699;202302;0,1
C001148;202304;0,19
C000870;202406;0,11
C000024;202308;0,15
C000562;202402;0,02
C001351;202304;0,1
C000086;202303;0,12
C001607;202303;0,09
C001299;202402;0,08
C001019;202406;0,14
C001561;202310;0,1
C000788;202308;0,09
C000743;202312;0,12
C001285;202407;0,13
C000027;202406;0,19
C000801;202305;0,18
C001606;202308;0,04
C001596;202304;0,17
C001280;202311;0,09
C000900;202408;0,08
C001722;202409;0,14
C000509;202312;0,03
C000422;202307;0,17
C001265;202301;0,03
C000612;202403;0,09
C000096;202410;0,08
C000929;202304;0,15
C000408;202304;0,1
C000457;202407;0,03
C001826;202308;0,15
C001740;202410;0,2
C000295;202408;0,12
C000566;202305;0,13
C001032;202403;0,19
C000635;202302;0,1
C000237;202311;0,04
C001149;202309;0,13
C000348;202403;0,14
C001876;202408;0,04
C001695;202404;0,15
C000240;202402;0,06
C001455;202411;0,06
C000006;202411;0,15
C000107;202411;0,13
C000480;202312;0,15
C001936;202302;0,05
C000662;202305;0,08
C000410;202410;0,05
C000141;202306;0,05
C000211;202405;0,09
C001271;202307;0,06
C001554;202408;0,07
C001355;202404;0,2
C000630;202310;0,17
C000363;202401;0,13
C001859;202311;0,18
C000413;202302;0,13
C001942;202405;0,12
C001352;202408;0,12
C000664;202408;0,08
C001827;202301;0,09
C000371;202412;0,19
C000245;202302;0,09
C001387;202401;0,1
C001427;202305;0,07
C000492;202402;0,08
C000836;202306;0,07
C000131;202303;0,18
C000510;202407;0,19
C001976;202310;0,15
C001733;202401;0,08
C001450;202303;0,07
C000790;202403;0,03
C001370;202301;0,18
C001034;202306;0,13
C000009;202408;0,09
C000406;202406;0,19
C000746;202405;0,13
C000077;202404;0,16
C001302;202308;0,06
C001460;202411;0,15
C000407;202412;0,17
C001645;202403;0,07
C000171;202405;0,1
C001614;202406;0,06
C000974;202401;0,18
C000960;202308;0,18
C000889;202410;0,07
C001228;202309;0,11
C001056;202305;0,14
C000396;202303;0,14
C000464;202301;0,12
C001284;202401;0,05
C001823;202405;0,03
C000687;202402;0,08
C001916;202303;0,1
C000979;202403;0,13
C001643;202404;0,11
C000727;202407;0,19
C001625;202307;0,2
C001369;202310;0,14
C001599;202408;0,12
C000357;202304;0,16
C000287;202309;0,11
C001563;202310;0,17
C000301;202408;0,07
C001546;202302;0,06
C001240;202406;0,04
C001516;202412;0,02
C001354;202301;0,18
C000291;202303;0,12
C001400;202407;0,04
C001905;202411;0,14
C000131;202311;0,04
C001975;202409;0,11
C001934;202409;0,03
C001568;202305;0,08
C001288;202305;0,18
C001799;202309;0,11
C001751;202307;0,05
C000377;202305;0,13
C000442;202309;0,16
C000235;202310;0,09
C000263;202304;0,11
C000099;202308;0,13
C001824;202309;0,17
C001825;202309;0,04
C001632;202302;0,06
C000396;202311;0,03
C001794;202310;0,07
C001312;202403;0,1
C000735;202405;0,07
C001090;202303;0,19
C000489;202411;0,05
C000255;202306;0,13
C001399;202410;0,12
C000920;202310;0,17
C001937;202405;0,05
C001031;202302;0,15
C000938;202304;0,08
C001160;202407;0,04
C000356;202405;0,04
C000818;202402;0,15
C001530;202303;0,1
C000972;202301;0,17
C001455;202404;0,18
C001519;202306;0,12
C000006;202404;0,13
C000107;202404;0,05
C000293;202401;0,12
C001547;202407;0,13
C001355;202402;0,17
C000597;202304;0,19
C000258;202307;0,12
C000214;202307;0,1
C001683;202302;0,17
C000784;202405;0,19
C000390;202308;0,13
C000892;202407;0,19
C000130;202409;0,07
C001088;202402;0,08
C000886;202304;0,07
C000278;202305;0,07
C000517;202403;0,08
C001731;202406;0,09
C000636;202301;0,04
C001928;202302;0,06
C000668;202405;0,12
C001995;202305;0,09
C001148;202303;0,18
C000399;202312;0,07
C001292;202407;0,05
C000126;202412;0,17
C001460;202404;0,05
C001608;202402;0,14
C001923;202405;0,04
C001782;202302;0,17
C001978;202309;0,06
C001351;202303;0,1
C001030;202304;0,05
C000014;202408;0,09
C000193;202310;0,14
C001530;202311;0,02
C001270;202303;0,06
C000067;202302;0,1
C001111;202305;0,12
C001086;202409;0,11
C000563;202405;0,14
C001643;202402;0,16
C001376;202412;0,09
C000127;202309;0,17
C000654;202402;0,17
C001109;202301;0,03
C000585;202410;0,16
C001036;202412;0,2
C000962;202301;0,14
C000611;202403;0,15
C001226;202402;0,18
C000145;202306;0,12
C000124;202403;0,07
C000748;202404;0,16
C000905;202407;0,19
C000043;202310;0,05
C001453;202403;0,16
C001640;202401;0,04
C001545;202310;0,14
C001676;202403;0,11
C001573;202304;0,18
C001930;202407;0,03
C000832;202408;0,07
C000282;202410;0,2
C000590;202308;0,07
C000402;202401;0,17
C000048;202303;0,03
C000814;202302;0,06
C001461;202312;0,16
C000448;202405;0,17
C000410;202307;0,19
C000422;202405;0,05
C001049;202305;0,17
C000300;202310;0,13
C001257;202306;0,07
C001011;202307;0,09
C000191;202411;0,05
C000578;202302;0,16
C001601;202308;0,15
C001241;202308;0,16
C000837;202309;0,16
C001287;202409;0,06
C000864;202301;0,04
C000447;202306;0,2
C000607;202408;0,13
C000726;202302;0,06
C001924;202302;0,04
C000801;202406;0,04
C001270;202311;0,09
C001656;202312;0,2
C000569;202309;0,06
C001330;202308;0,18
C001746;202304;0,06
C000166;202408;0,06
C000489;202404;0,07
C001527;202401;0,1
C001036;202312;0,03
C001048;202408;0,14
C000755;202308;0,14
C001596;202311;0,1
C000851;202302;0,1
C000935;202410;0,19
C001455;202402;0,02
C000006;202402;0,17
C001141;202404;0,05
C000107;202402;0,11
C001741;202304;0,13
C000566;202406;0,16
C000890;202306;0,08
C001597;202309;0,18
C001021;202310;0,03
C001335;202406;0,07
C000732;202301;0,09
C001405;202401;0,03
C001686;202310;0,19
C001451;202301;0,05
C000889;202307;0,06
C000313;202408;0,12
C001845;202306;0,16
C000900;202401;0,17
C000594;202309;0,05
C001194;202308;0,03
C001831;202404;0,07
C000680;202407;0,19
C000341;202309;0,16
C001909;202303;0,03
C000655;202412;0,12
C000368;202408;0,1
C001812;202406;0,19
C001620;202305;0,16
C000925;202403;0,17
C001254;202310;0,16
C001471;202309;0,19
C000822;202303;0,02
C001447;202301;0,1
C000232;202411;0,05
C000102;202308;0,05
C001613;202303;0,16
C001007;202301;0,07
C000269;202307;0,18
C000558;202404;0,03
C000357;202303;0,17
C000805;202409;0,15
C001346;202307;0,18
C001123;202406;0,07
C000710;202304;0,18
C000559;202409;0,1
C000438;202412;0,16
C000983;202309;0,04
C001748;202412;0,19
C001844;202308;0,14
C001988;202306;0,14
C001352;202401;0,08
C001267;202310;0,07
C000211;202306;0,04
C001133;202408;0,16
C001303;202305;0,13
C000443;202302;0,18
C000952;202401;0,19
C001955;202310;0,03
C001102;202407;0,08
C001984;202311;0,12
C001942;202306;0,12
C001629;202405;0,19
C000650;202401;0,05
C001625;202405;0,14
C001398;202412;0,13
C000108;202308;0,08
C001006;202312;0,18
C001921;202310;0,03
C001242;202410;0,05
C000219;202312;0,13
C001333;202311;0,16
C000158;202311;0,13
C001066;202310;0,14
C001905;202402;0,09
C000434;202302;0,16
C000756;202406;0,07
C001899;202305;0,07
C001751;202405;0,11
C001602;202309;0,15
C000652;202411;0,19
C000171;202306;0,11
C001494;202407;0,13
C001038;202309;0,1
C000822;202311;0,16
C000297;202408;0,03
C001806;202408;0,05
C001249;202301;0,04
C000017;202407;0,04
C001586;202408;0,03
C001613;202311;0,12
C000362;202307;0,19
C001568;202406;0,03
C000357;202311;0,15
C000616;202410;0,2
C001246;202305;0,12
C000861;202407;0,17
C000597;202303;0,15
C001495;202301;0,03
C000961;202401;0,18
C001823;202306;0,2
C000216;202301;0,03
C001422;202310;0,17
C000604;202310;0,18
C000481;202409;0,11
C000377;202406;0,14
C001985;202401;0,16
C000353;202304;0,19
C001842;202301;0,13
C001273;202301;0,08
C001511;202307;0,13
C000886;202303;0,13
C000071;202403;0,07
C000314;202310;0,08
C000936;202403;0,13
C001396;202402;0,15
C000350;202403;0,18
C000942;202303;0,04
C001117;202305;0,04
C001512;202311;0,05
C001641;202410;0,18
C001158;202304;0,19
C000015;202409;0,15
C000334;202410;0,06
C001831;202402;0,12
C000242;202407;0,05
C001464;202401;0,02
C000095;202412;0,17
C001871;202307;0,05
C001688;202407;0,04
C000963;202408;0,05
C000441;202401;0,14
C000012;202403;0,14
C001265;202309;0,07
C000305;202308;0,18
C001957;202410;0,09
C000562;202403;0,19
C000596;202410;0,18
C001933;202309;0,15
C001341;202310;0,02
C000176;202411;0,12
C001361;202308;0,06
C000571;202409;0,2
C000568;202301;0,07
C001299;202403;0,1
C000735;202306;0,18
C000702;202303;0,02
C000981;202401;0,11
C000905;202409;0,11
C000232;202404;0,11
C000716;202402;0,12
C000585;202307;0,08
C000278;202406;0,07
C001937;202306;0,02
C001811;202410;0,05
C000785;202308;0,17
C000356;202306;0,13
C000453;202401;0,09
C001484;202304;0,11
C000886;202311;0,08
C000032;202405;0,13
C001440;202311;0,18
C000336;202309;0,05
C000942;202311;0,14
C001248;202409;0,11
C000921;202401;0,13
C001348;202309;0,18
C000095;202312;0,09
C000634;202303;0,13
C000784;202306;0,06
C000830;202310;0,19
C000866;202411;0,13
C000843;202405;0,08
C001827;202309;0,06
C001506;202301;0,05
C001657;202407;0,19
C000240;202403;0,11
C001204;202412;0,16
C000668;202306;0,05
C000452;202405;0,08
C001443;202312;0,05
C000760;202404;0,1
C000189;202402;0,18
C001548;202410;0,08
C001449;202410;0,04
C000718;202305;0,17
C000935;202307;0,04
C001670;202308;0,14
C001143;202301;0,12
C000174;202407;0,19
C000186;202404;0,05
C000622;202311;0,07
C001646;202304;0,03
C000410;202405;0,19
C001572;202412;0,19
C000476;202307;0,16
C000492;202403;0,06
C001358;202407;0,05
C001356;202312;0,08
C000721;202404;0,16
C000677;202308;0,15
C001167;202409;0,09
C001192;202406;0,1
C000464;202309;0,1
C000944;202301;0,15
C000563;202306;0,05
C001466;202407;0,09
C001666;202412;0,17
C001391;202308;0,15
C001672;202412;0,14
C001190;202411;0,19
C000700;202411;0,03
C001521;202401;0,09
C001282;202404;0,08
C000634;202311;0,07
C001773;202404;0,11
C001326;202412;0,14
C001407;202408;0,12
C001204;202312;0,04
C000322;202409;0,06
C001949;202302;0,04
C000522;202404;0,14
C000243;202304;0,16
C000287;202312;0,03
C001424;202304;0,07
C000328;202403;0,12
C000539;202406;0,17
C000002;202301;0,15
C000561;202401;0,05
C000540;202308;0,17
C001925;202304;0,04
C000782;202402;0,17
C000917;202302;0,04
C001663;202307;0,17
C000904;202408;0,16
C000687;202403;0,09
C001577;202411;0,07
C000773;202402;0,14
C000070;202311;0,18
C001665;202412;0,15
C001072;202308;0,12
C000202;202309;0,18
C001661;202406;0,12
C000741;202309;0,12
C001733;202410;0,2
C001741;202311;0,07
C000369;202310;0,02
C001097;202406;0,16
C001373;202407;0,04
C001786;202305;0,08
C000273;202410;0,12
C001048;202401;0,03
C000433;202303;0,08
C000772;202410;0,08
C000241;202304;0,04
C001672;202312;0,17
C001888;202301;0,02
C001565;202401;0,16
C001446;202412;0,05
C000284;202411;0,19
C001757;202406;0,18
C000543;202305;0,11
C000269;202405;0,13
C000545;202308;0,11
C001346;202405;0,17
C001553;202404;0,11
C001266;202411;0,16
C001570;202301;0,19
C001755;202412;0,13
C001084;202308;0,07
C001284;202410;0,18
C000856;202302;0,15
C001959;202407;0,16
C000620;202308;0,04
C001667;202308;0,1
C001665;202312;0,04
C000414;202409;0,07
C000866;202404;0,05
C000307;202305;0,13
C001685;202408;0,15
C000888;202308;0,1
C000969;202409;0,05
C001695;202403;0,03
C001016;202407;0,05
C000023;202408;0,08
C001399;202405;0,03
C001993;202307;0,07
C000684;202309;0,13
C000353;202303;0,12
C000551;202310;0,16
C001355;202403;0,04
C001732;202402;0,15
C001551;202307;0,19
C001595;202305;0,19
C000985;202406;0,12
C000995;202408;0,18
C001024;202305;0,18
C000385;202304;0,04
C000423;202308;0,18
C001598;202402;0,1
C000393;202409;0,17
C000242;202409;0,09
C001755;202312;0,13
C000362;202405;0,2
C001594;202407;0,07
C000906;202305;0,14
C001088;202403;0,04
C001158;202303;0,05
C000823;202308;0,15
C001470;202303;0,04
C000872;202304;0,12
C000296;202408;0,03
C000802;202408;0,18
C001180;202301;0,1
C001813;202408;0,02
C001682;202306;0,14
C000375;202401;0,05
C001629;202306;0,02
C001524;202410;0,02
C001190;202404;0,19
C001957;202307;0,15
C001616;202312;0,12
C001684;202312;0,05
C001910;202301;0,09
C000596;202307;0,18
C001735;202307;0,02
C002000;202408;0,13
C000894;202411;0,08
C000129;202404;0,05
C001105;202304;0,06
C001806;202401;0,12
C001582;202411;0,06
C001142;202408;0,15
C001199;202310;0,19
C000690;202301;0,12
C000463;202303;0,05
C001900;202410;0,1
C001751;202306;0,17
C001504;202407;0,05
C001643;202403;0,16
C001117;202406;0,16
C001577;202404;0,03
C000076;202409;0,1
C001129;202311;0,12
C001484;202303;0,1
C000654;202403;0,17
C000037;202412;0,16
C000574;202305;0,19
C001502;202302;0,17
C001226;202403;0,05
C001210;202306;0,12
C000864;202309;0,18
C001085;202410;0,18
C001158;202311;0,11
C000392;202309;0,18
C000673;202305;0,14
C000641;202309;0,18
C001505;202411;0,06
C001849;202307;0,17
C000284;202404;0,09
C001642;202412;0,15
C001553;202402;0,11
C001693;202411;0,13
C001266;202404;0,18
C000703;202305;0,19
C001501;202409;0,18
C001548;202307;0,16
C001449;202307;0,16
C001803;202310;0,05
C000728;202406;0,1
C001098;202402;0,06
C001220;202401;0,12
C001533;202412;0,19
C000246;202401;0,04
C001042;202310;0,2
C000885;202405;0,05
C001037;202304;0,14
C000983;202412;0,16
C001451;202309;0,06
C000214;202306;0,06
C001321;202311;0,13
C001119;202302;0,04
C001518;202408;0,12
C001589;202405;0,11
C001646;202303;0,19
C001203;202312;0,08
C001664;202408;0,05
C000420;202312;0,15
C001622;202304;0,15
C000262;202403;0,03
C001816;202401;0,11
C000440;202408;0,15
C000487;202301;0,16
C001064;202302;0,19
C001412;202301;0,02
C000389;202404;0,19
C001628;202303;0,11
C000318;202310;0,09
C001176;202307;0,14
C000935;202405;0,1
C001447;202309;0,13
C000402;202410;0,09
C001471;202312;0,12
C001452;202303;0,02
C000073;202412;0,18
C001007;202309;0,12
C000199;202308;0,04
C001058;202401;0,14
C001010;202312;0,07
C000181;202305;0,16
C001848;202405;0,13
C000382;202411;0,1
C001343;202407;0,1
C001424;202303;0,09
C001349;202409;0,1
C000032;202306;0,11
C000718;202406;0,04
C001925;202303;0,19
C000717;202407;0,1
C000462;202411;0,17
C001387;202307;0,14
C001291;202411;0,12
C000816;202311;0,07
C001460;202403;0,14
C001646;202311;0,05
C000274;202406;0,14
C001740;202306;0,2
C000689;202301;0,17
C000473;202410;0,05
C000129;202402;0,09
C001405;202410;0,09
C001388;202411;0,19
C001283;202309;0,09
C001582;202404;0,09
C001050;202411;0,05
C000552;202312;0,18
C000073;202312;0,12
C001663;202405;0,04
C000046;202411;0,08
C000010;202409;0,06
C000097;202412;0,13
C000759;202408;0,13
C001894;202411;0,18
C000495;202409;0,05
C000295;202410;0,08
C000783;202312;0,13
C000035;202304;0,14
C000896;202309;0,13
C000025;202305;0,02
C001609;202405;0,1
C001876;202410;0,07
C000216;202309;0,04
C001905;202403;0,18
C001016;202409;0,02
C000149;202411;0,07
C001239;202411;0,11
C001242;202405;0,16
C001374;202411;0,09
C001549;202302;0,13
C000874;202401;0,2
C001933;202412;0,03
C001029;202404;0,1
C000879;202408;0,13
C000835;202310;0,11
C001161;202402;0,12
C000134;202305;0,12
C000815;202303;0,13
C000904;202401;0,08
C001965;202405;0,14
C001522;202310;0,07
C000543;202406;0,08
C000952;202410;0,13
C000889;202306;0,12
C001702;202407;0,09
C000146;202412;0,03
C000097;202312;0,11
C000616;202405;0,16
C000869;202407;0,16
C000635;202304;0,17
C001881;202404;0,04
C000154;202309;0,1
C000277;202408;0,07
C001692;202309;0,1
C001698;202312;0,19
C001408;202302;0,08
C000496;202301;0,09
C000982;202304;0,12
C000360;202412;0,17
C001524;202307;0,04
C001993;202405;0,09
C001490;202309;0,16
C000160;202301;0,12
C001536;202311;0,07
C001831;202403;0,08
C000836;202301;0,16
C000269;202306;0,05
C000413;202304;0,14
C001346;202306;0,17
C001772;202402;0,18
C001641;202405;0,08
C000111;202408;0,05
C001523;202401;0,17
C000411;202405;0,2
C001105;202303;0,05
C000961;202410;0,05
C001595;202406;0,1
C001771;202303;0,09
C000490;202302;0,07
C001599;202410;0,13
C000451;202303;0,03
C000586;202412;0,17
C000168;202409;0,05
C001901;202401;0,12
C001489;202412;0,07
C000812;202404;0,11
C001941;202410;0,16
C000716;202403;0,02
C001957;202405;0,18
C000576;202411;0,12
C000031;202401;0,05
C000172;202411;0,14
C001114;202302;0,03
C001850;202304;0,11
C000524;202309;0,14
C000844;202309;0,12
C000360;202312;0,06
C001399;202306;0,13
C001582;202402;0,11
C000303;202308;0,17
C001388;202404;0,15
C000872;202311;0,04
C001835;202308;0,08
C001125;202304;0,2
C001050;202404;0,06
C000197;202409;0,05
C001585;202310;0,19
C001409;202402;0,16
C000030;202402;0,18
C000221;202412;0,03
C000362;202306;0,06
C000296;202401;0,14
C001894;202404;0,15
C001708;202303;0,16
C000173;202407;0,09
C001813;202401;0,13
C000767;202310;0,18
C001474;202407;0,13
C001546;202304;0,14
C000430;202310;0,02
C000944;202309;0,19
C001911;202302;0,08
C000223;202411;0,07
C000429;202407;0,12
C000914;202408;0,16
C001489;202312;0,05
C000149;202404;0,1
C000451;202311;0,12
C001797;202310;0,17
C001869;202402;0,2
C000320;202412;0,1
C001374;202404;0,12
C001886;202412;0,11
C001622;202303;0,11
C000883;202312;0,15
C001658;202407;0,02
C001763;202401;0,04
C000332;202305;0,1
C001507;202310;0,09
C000459;202308;0,14
C000544;202310;0,03
C001449;202405;0,04
C000151;202305;0,16
C000255;202301;0,1
C000135;202405;0,18
C001313;202411;0,04
C001822;202401;0,06
C000921;202410;0,19
C001332;202408;0,07
C000631;202302;0,19
C001767;202404;0,04
C000757;202411;0,13
C000629;202302;0,03
C000005;202401;0,11
C000703;202406;0,14
C001519;202301;0,19
C001871;202306;0,12
C000221;202312;0,19
C000628;202402;0,17
C001031;202304;0,09
C000072;202407;0,07
C000202;202312;0,03
C000852;202403;0,05
C001527;202307;0,16
C001914;202411;0,04
C000903;202403;0,18
C000320;202312;0,13
C000381;202302;0,1
C000655;202308;0,11
C001683;202304;0,08
C001014;202411;0,1
C000473;202307;0,05
C001405;202307;0,19
C000380;202301;0,05
C001069;202406;0,13
C000900;202307;0,08
C000363;202405;0,06
C001922;202311;0,13
C001377;202408;0,14
C001291;202402;0,1
C001928;202304;0,03
C000181;202406;0,11
C001589;202306;0,11
C001650;202407;0,09
C000170;202304;0,12
C001728;202412;0,14
C000435;202310;0,08
C000035;202303;0,13
C000891;202310;0,13
C000310;202412;0,08
C000845;202310;0,04
C001782;202304;0,17
C001876;202307;0,06
C001166;202308;0,06
C000840;202409;0,02
C000926;202412;0,17
C000647;202407;0,19
C000165;202301;0,07
C001832;202411;0,15
C000067;202304;0,06
C000046;202402;0,05
C001365;202310;0,17
C000161;202310;0,18
C000145;202301;0,03
C001982;202305;0,15
C000366;202404;0,09
C001284;202405;0,14
C001894;202402;0,19
C001179;202307;0,19
C001848;202306;0,03
C000952;202307;0,15
C001938;202308;0,11
C001389;202408;0,19
C001048;202410;0,14
C000222;202302;0,13
C000210;202409;0,1
C000729;202404;0,05
C000149;202402;0,16
C000760;202403;0,12
C001180;202309;0,12
C001071;202411;0,06
C001145;202304;0,08
C001728;202312;0,08
C000344;202410;0,14
C000119;202408;0,12
C001910;202309;0,05
C000047;202307;0,13
C000035;202311;0,07
C000721;202403;0,14
C001217;202407;0,08
C001313;202404;0,15
C001828;202408;0,08
C000933;202405;0,09
C000804;202311;0,2
C000769;202304;0,08
C001998;202409;0,09
C000831;202309;0,04
C000134;202406;0,03
C000890;202301;0,08
C000908;202302;0,03
C000980;202303;0,17
C000478;202307;0,03
C001812;202408;0,08
C001381;202411;0,04
C001599;202307;0,1
C001948;202406;0,08
C000301;202307;0,1
C000522;202403;0,16
C001884;202303;0,13
C001814;202308;0,08
C001609;202306;0,05
C001941;202307;0,1
C000993;202401;0,12
C000606;202407;0,15
C000877;202310;0,15
C001875;202307;0,04
C001919;202407;0,16
C000392;202312;0,1
C001680;202309;0,08
C001380;202306;0,07
C000641;202312;0,17
C001014;202404;0,12
C000635;202311;0,06
C001133;202410;0,07
C001850;202303;0,18
C001360;202311;0,06
C000720;202309;0,08
C000858;202407;0,11
C000499;202404;0,12
C001113;202412;0,06
C000227;202310;0,04
C000669;202404;0,06
C000658;202411;0,03
C000173;202409;0,16
C001125;202303;0,14
C000842;202308;0,06
C000441;202307;0,14
C001747;202404;0,19
C001315;202412;0,2
C000277;202401;0,1
C000706;202402;0,03
